,player_id,player_name,born,url,market_value
311,,Mikolaj Staniak,2002,https://www.transfermarkt.pl/mikolaj-staniak/profil/spieler/932508,25000
312,,Oskar Skuza,2002,https://www.transfermarkt.pl/oskar-skuza/profil/spieler/812871,10000
382,,Kacper Kozlowski,2003,https://www.transfermarkt.pl/kacper-kozlowski/profil/spieler/554284,8000000
383,,Szymon Wlodarczyk,2003,https://www.transfermarkt.pl/szymon-wlodarczyk/profil/spieler/554282,4500000
384,,Ariel Mosor,2003,https://www.transfermarkt.pl/ariel-mosor/profil/spieler/554288,2500000
385,,Mateusz Legowski,2003,https://www.transfermarkt.pl/mateusz-legowski/profil/spieler/570466,1800000
386,,Dominik Marczuk,2003,https://www.transfermarkt.pl/dominik-marczuk/profil/spieler/699488,800000
387,,Aleksander Buksa,2003,https://www.transfermarkt.pl/aleksander-buksa/profil/spieler/553757,700000
388,,Kacper Trelowski,2003,https://www.transfermarkt.pl/kacper-trelowski/profil/spieler/720120,700000
389,,Tomasz Wojtowicz,2003,https://www.transfermarkt.pl/tomasz-wojtowicz/profil/spieler/875035,650000
390,,Kewin Komar,2003,https://www.transfermarkt.pl/kewin-komar/profil/spieler/605779,600000
391,,Xavier Dziekonski,2003,https://www.transfermarkt.pl/xavier-dziekonski/profil/spieler/699400,550000
392,,Fryderyk Gerbowski,2003,https://www.transfermarkt.pl/fryderyk-gerbowski/profil/spieler/554277,500000
393,,Filip Marschall,2003,https://www.transfermarkt.pl/filip-marschall/profil/spieler/610863,500000
394,,Filip Borowski,2003,https://www.transfermarkt.pl/filip-borowski/profil/spieler/672287,500000
395,,Mariusz Fornalczyk,2003,https://www.transfermarkt.pl/mariusz-fornalczyk/profil/spieler/697468,500000
396,,Maksymilian Pingot,2003,https://www.transfermarkt.pl/maksymilian-pingot/profil/spieler/728420,500000
397,,Gabriel Kirejczyk,2003,https://www.transfermarkt.pl/gabriel-kirejczyk/profil/spieler/910764,500000
398,,Kacper Sezonienko,2003,https://www.transfermarkt.pl/kacper-sezonienko/profil/spieler/699585,350000
399,,Kacper Skora,2003,https://www.transfermarkt.pl/kacper-skora/profil/spieler/699698,350000
400,,Albert Posiadała,2003,https://www.transfermarkt.pl/albert-posiada%C5%82a/profil/spieler/712378,350000
401,,Marcel Misztal,2003,https://www.transfermarkt.pl/marcel-misztal/profil/spieler/740728,350000
402,,Filip Wilak,2003,https://www.transfermarkt.pl/filip-wilak/profil/spieler/625634,300000
403,,Krzysztof Machowski,2003,https://www.transfermarkt.pl/krzysztof-machowski/profil/spieler/949230,300000
404,,Krzysztof Bakowski,2003,https://www.transfermarkt.pl/krzysztof-bakowski/profil/spieler/554278,250000
405,,Franciszek Polowiec,2003,https://www.transfermarkt.pl/franciszek-polowiec/profil/spieler/720985,250000
406,,Tomasz Neugebauer,2003,https://www.transfermarkt.pl/tomasz-neugebauer/profil/spieler/799819,250000
407,,Michael Kostka,2003,https://www.transfermarkt.pl/michael-kostka/profil/spieler/554285,200000
408,,Patryk Kusztal,2003,https://www.transfermarkt.pl/patryk-kusztal/profil/spieler/554315,200000
409,,Jakub Kisiel,2003,https://www.transfermarkt.pl/jakub-kisiel/profil/spieler/672232,200000
410,,Kasjan Lipkowski,2003,https://www.transfermarkt.pl/kasjan-lipkowski/profil/spieler/819908,200000
411,,Adrian Troc,2003,https://www.transfermarkt.pl/adrian-troc/profil/spieler/900915,200000
412,,Filip Przybulek,2003,https://www.transfermarkt.pl/filip-przybulek/profil/spieler/1160473,200000
413,,Radoslaw Cielemecki,2003,https://www.transfermarkt.pl/radoslaw-cielemecki/profil/spieler/554280,150000
414,,Adrian Bukowski,2003,https://www.transfermarkt.pl/adrian-bukowski/profil/spieler/577597,150000
415,,Patryk Pierzak,2003,https://www.transfermarkt.pl/patryk-pierzak/profil/spieler/578161,150000
416,,Jakub Bieronski,2003,https://www.transfermarkt.pl/jakub-bieronski/profil/spieler/617431,150000
417,,Bartlomiej Smolarczyk,2003,https://www.transfermarkt.pl/bartlomiej-smolarczyk/profil/spieler/685445,150000
418,,Marcel Blachewicz,2003,https://www.transfermarkt.pl/marcel-blachewicz/profil/spieler/720914,150000
419,,Pawel Chrupalla,2003,https://www.transfermarkt.pl/pawel-chrupalla/profil/spieler/739910,150000
420,,Janusz Nojszewski,2003,https://www.transfermarkt.pl/janusz-nojszewski/profil/spieler/908601,150000
421,,Jerzy Tomal,2003,https://www.transfermarkt.pl/jerzy-tomal/profil/spieler/617097,100000
422,,Tymon Proczek,2003,https://www.transfermarkt.pl/tymon-proczek/profil/spieler/689483,100000
423,,Krystian Palacz,2003,https://www.transfermarkt.pl/krystian-palacz/profil/spieler/698957,100000
424,,Milosz Strzebonski,2003,https://www.transfermarkt.pl/milosz-strzebonski/profil/spieler/723613,100000
425,,Przemyslaw Maj,2003,https://www.transfermarkt.pl/przemyslaw-maj/profil/spieler/844746,100000
426,,Krzysztof Koton,2003,https://www.transfermarkt.pl/krzysztof-koton/profil/spieler/920209,100000
427,,Bartosz Biedrzycki,2003,https://www.transfermarkt.pl/bartosz-biedrzycki/profil/spieler/925747,100000
428,,Mateusz Ziolkowski,2003,https://www.transfermarkt.pl/mateusz-ziolkowski/profil/spieler/991346,100000
429,,Gracjan Szyszka,2003,https://www.transfermarkt.pl/gracjan-szyszka/profil/spieler/705120,75000
430,,Jakub Madrzyk,2003,https://www.transfermarkt.pl/jakub-madrzyk/profil/spieler/910780,75000
431,,Filip Mikrut,2003,https://www.transfermarkt.pl/filip-mikrut/profil/spieler/1035976,75000
432,,Jakub Ojrzynski,2003,https://www.transfermarkt.pl/jakub-ojrzynski/profil/spieler/540630,50000
433,,Bartosz Baranowicz,2003,https://www.transfermarkt.pl/bartosz-baranowicz/profil/spieler/554287,50000
434,,Nikodem Sujecki,2003,https://www.transfermarkt.pl/nikodem-sujecki/profil/spieler/569546,50000
435,,Dawid Brzozowski,2003,https://www.transfermarkt.pl/dawid-brzozowski/profil/spieler/683841,50000
436,,Jakub Kwiatkowski,2003,https://www.transfermarkt.pl/jakub-kwiatkowski/profil/spieler/699217,50000
437,,Jan Krzywanski,2003,https://www.transfermarkt.pl/jan-krzywanski/profil/spieler/790518,50000
438,,Maksym Niemiec,2003,https://www.transfermarkt.pl/maksym-niemiec/profil/spieler/799645,50000
439,,Patryk Walicki,2003,https://www.transfermarkt.pl/patryk-walicki/profil/spieler/819881,50000
440,,Tobiasz Kubik,2003,https://www.transfermarkt.pl/tobiasz-kubik/profil/spieler/941984,50000
441,,Karol Chuchro,2003,https://www.transfermarkt.pl/karol-chuchro/profil/spieler/1002543,50000
442,,Mikolaj Kosior,2003,https://www.transfermarkt.pl/mikolaj-kosior/profil/spieler/1035963,50000
443,,Daniel Krasucki,2003,https://www.transfermarkt.pl/daniel-krasucki/profil/spieler/574219,25000
444,,Pawel Budzynski,2003,https://www.transfermarkt.pl/pawel-budzynski/profil/spieler/577306,25000
445,,Jedrzej Strozik,2003,https://www.transfermarkt.pl/jedrzej-strozik/profil/spieler/583559,25000
446,,Maksymilian Manikowski,2003,https://www.transfermarkt.pl/maksymilian-manikowski/profil/spieler/621996,25000
447,,Bartosz Wierzchowski,2003,https://www.transfermarkt.pl/bartosz-wierzchowski/profil/spieler/662228,25000
448,,Maciej Wrobel,2003,https://www.transfermarkt.pl/maciej-wrobel/profil/spieler/674758,25000
449,,Kacper Lukasiak,2003,https://www.transfermarkt.pl/kacper-lukasiak/profil/spieler/694428,25000
450,,Jakub Cieslicki,2003,https://www.transfermarkt.pl/jakub-cieslicki/profil/spieler/699444,25000
451,,Jakub Grzesiak,2003,https://www.transfermarkt.pl/jakub-grzesiak/profil/spieler/699645,25000
452,,Ignacy Dawid,2003,https://www.transfermarkt.pl/ignacy-dawid/profil/spieler/700951,25000
453,,Junior Radzinski,2003,https://www.transfermarkt.pl/junior-radzinski/profil/spieler/709295,25000
454,,Jakub Lorek,2003,https://www.transfermarkt.pl/jakub-lorek/profil/spieler/721056,25000
455,,Rafal Mamla,2003,https://www.transfermarkt.pl/rafal-mamla/profil/spieler/727318,25000
456,,Szymon Majewski,2003,https://www.transfermarkt.pl/szymon-majewski/profil/spieler/750933,25000
457,,Filip Grodecki,2003,https://www.transfermarkt.pl/filip-grodecki/profil/spieler/786041,25000
458,,Mateusz Golba,2003,https://www.transfermarkt.pl/mateusz-golba/profil/spieler/797931,25000
459,,Kacper Roguski,2003,https://www.transfermarkt.pl/kacper-roguski/profil/spieler/799884,25000
460,,Blazej Sapielak,2003,https://www.transfermarkt.pl/blazej-sapielak/profil/spieler/802047,25000
461,,Michal Surzyn,2003,https://www.transfermarkt.pl/michal-surzyn/profil/spieler/802048,25000
462,,Kacper Szymkiewicz,2003,https://www.transfermarkt.pl/kacper-szymkiewicz/profil/spieler/806856,25000
463,,Jan Ciucka,2003,https://www.transfermarkt.pl/jan-ciucka/profil/spieler/813102,25000
464,,Oskar Wojcik,2003,https://www.transfermarkt.pl/oskar-wojcik/profil/spieler/821350,25000
465,,Karol Plonka,2003,https://www.transfermarkt.pl/karol-plonka/profil/spieler/821355,25000
466,,Jakub Pochciol,2003,https://www.transfermarkt.pl/jakub-pochciol/profil/spieler/823256,25000
467,,Ricardo Gonçalves,2003,https://www.transfermarkt.pl/ricardo-goncalves/profil/spieler/825585,25000
468,,Kacper Skwierczynski,2003,https://www.transfermarkt.pl/kacper-skwierczynski/profil/spieler/826222,25000
469,,Korneliusz Krasuski,2003,https://www.transfermarkt.pl/korneliusz-krasuski/profil/spieler/826270,25000
470,,Michael Wyparlo,2003,https://www.transfermarkt.pl/michael-wyparlo/profil/spieler/858521,25000
471,,Bartosz Zarebski,2003,https://www.transfermarkt.pl/bartosz-zarebski/profil/spieler/864031,25000
472,,Mateusz Wojtek,2003,https://www.transfermarkt.pl/mateusz-wojtek/profil/spieler/883287,25000
473,,Maksym Iwanowicz,2003,https://www.transfermarkt.pl/maksym-iwanowicz/profil/spieler/911519,25000
474,,Mateusz Kempski,2003,https://www.transfermarkt.pl/mateusz-kempski/profil/spieler/913676,25000
475,,Kacper Kojder,2003,https://www.transfermarkt.pl/kacper-kojder/profil/spieler/913973,25000
476,,Tomasz Kucharski,2003,https://www.transfermarkt.pl/tomasz-kucharski/profil/spieler/919476,25000
477,,Mateusz Kustosz,2003,https://www.transfermarkt.pl/mateusz-kustosz/profil/spieler/920729,25000
478,,Patryk Witasik,2003,https://www.transfermarkt.pl/patryk-witasik/profil/spieler/921789,25000
479,,Aleksander Gajgier,2003,https://www.transfermarkt.pl/aleksander-gajgier/profil/spieler/925778,25000
480,,Konrad Guca,2003,https://www.transfermarkt.pl/konrad-guca/profil/spieler/938756,25000
481,,Bartosz Ziolko,2003,https://www.transfermarkt.pl/bartosz-ziolko/profil/spieler/957555,25000
482,,Stanislaw Czarnoglowski,2003,https://www.transfermarkt.pl/stanislaw-czarnoglowski/profil/spieler/972718,25000
483,,Kacper Pankowski,2003,https://www.transfermarkt.pl/kacper-pankowski/profil/spieler/991584,25000
484,,Natan Malczuk,2003,https://www.transfermarkt.pl/natan-malczuk/profil/spieler/992960,25000
485,,Jakub Wasztyl,2003,https://www.transfermarkt.pl/jakub-wasztyl/profil/spieler/1029478,25000
486,,Bartosz Bernard,2003,https://www.transfermarkt.pl/bartosz-bernard/profil/spieler/1029479,25000
487,,Michal Barc,2003,https://www.transfermarkt.pl/michal-barc/profil/spieler/1034822,25000
488,,Simon Szczepanik,2003,https://www.transfermarkt.pl/simon-szczepanik/profil/spieler/1054285,25000
489,,Kamil Lipka,2003,https://www.transfermarkt.pl/kamil-lipka/profil/spieler/1070828,25000
498,,Tomasz Pienko,2004,https://www.transfermarkt.pl/tomasz-pienko/profil/spieler/555062,2000000
499,,Milosz Matysik,2004,https://www.transfermarkt.pl/milosz-matysik/profil/spieler/751104,1500000
500,,Aleksander Bobek,2004,https://www.transfermarkt.pl/aleksander-bobek/profil/spieler/795231,1000000
501,,Igor Strzalek,2004,https://www.transfermarkt.pl/igor-strzalek/profil/spieler/847436,1000000
502,,Mateusz Kowalczyk,2004,https://www.transfermarkt.pl/mateusz-kowalczyk/profil/spieler/919469,700000
503,,Kacper Urbanski,2004,https://www.transfermarkt.pl/kacper-urbanski/profil/spieler/699442,600000
504,,Lukasz Gerstenstein,2004,https://www.transfermarkt.pl/lukasz-gerstenstein/profil/spieler/826215,500000
505,,Kacper Duda,2004,https://www.transfermarkt.pl/kacper-duda/profil/spieler/555067,400000
506,,Szymon Weirauch,2004,https://www.transfermarkt.pl/szymon-weirauch/profil/spieler/727119,400000
507,,Jordan Majchrzak,2004,https://www.transfermarkt.pl/jordan-majchrzak/profil/spieler/846302,400000
508,,Iwo Kaczmarski,2004,https://www.transfermarkt.pl/iwo-kaczmarski/profil/spieler/555056,300000
509,,Szczepan Mucha,2004,https://www.transfermarkt.pl/szczepan-mucha/profil/spieler/726397,300000
510,,Marcel Lubik,2004,https://www.transfermarkt.pl/marcel-lubik/profil/spieler/656250,250000
511,,Albert Zarowny,2004,https://www.transfermarkt.pl/albert-zarowny/profil/spieler/1000682,250000
512,,Antoni Kozubal,2004,https://www.transfermarkt.pl/antoni-kozubal/profil/spieler/555057,200000
513,,Mateusz Chmarek,2004,https://www.transfermarkt.pl/mateusz-chmarek/profil/spieler/661369,200000
514,,Filip Kocaba,2004,https://www.transfermarkt.pl/filip-kocaba/profil/spieler/820540,200000
515,,Filip Koperski,2004,https://www.transfermarkt.pl/filip-koperski/profil/spieler/825583,200000
516,,Radoslaw Bak,2004,https://www.transfermarkt.pl/radoslaw-bak/profil/spieler/929271,200000
517,,Oliwier Zych,2004,https://www.transfermarkt.pl/oliwier-zych/profil/spieler/555074,150000
518,,Milosz Brzozowski,2004,https://www.transfermarkt.pl/milosz-brzozowski/profil/spieler/661158,150000
519,,Igor Drapinski,2004,https://www.transfermarkt.pl/igor-drapinski/profil/spieler/704970,150000
520,,Slawomir Abramowicz,2004,https://www.transfermarkt.pl/slawomir-abramowicz/profil/spieler/805834,150000
521,,Jakub Lutostanski,2004,https://www.transfermarkt.pl/jakub-lutostanski/profil/spieler/819692,150000
522,,Piotr Starzynski,2004,https://www.transfermarkt.pl/piotr-starzynski/profil/spieler/555060,100000
523,,Jan Zuberek,2004,https://www.transfermarkt.pl/jan-zuberek/profil/spieler/555070,100000
524,,Norbert Paclawski,2004,https://www.transfermarkt.pl/norbert-paclawski/profil/spieler/661404,100000
525,,Dawid Bugaj,2004,https://www.transfermarkt.pl/dawid-bugaj/profil/spieler/702692,100000
526,,Natan Dziegielewski,2004,https://www.transfermarkt.pl/natan-dziegielewski/profil/spieler/864041,100000
527,,Jakub Kolan,2004,https://www.transfermarkt.pl/jakub-kolan/profil/spieler/631447,75000
528,,Jakub Antczak,2004,https://www.transfermarkt.pl/jakub-antczak/profil/spieler/631442,50000
529,,Wiktor Kaminski,2004,https://www.transfermarkt.pl/wiktor-kaminski/profil/spieler/702690,50000
530,,Jakub Niemczyk,2004,https://www.transfermarkt.pl/jakub-niemczyk/profil/spieler/811243,50000
531,,Marcel Bykowski,2004,https://www.transfermarkt.pl/marcel-bykowski/profil/spieler/816271,50000
532,,Kacper Skrobanski,2004,https://www.transfermarkt.pl/kacper-skrobanski/profil/spieler/847073,50000
533,,Filip Zawadzki,2004,https://www.transfermarkt.pl/filip-zawadzki/profil/spieler/849472,50000
534,,Patryk Kukulski,2004,https://www.transfermarkt.pl/patryk-kukulski/profil/spieler/862786,50000
535,,Wojciech Zielinski,2004,https://www.transfermarkt.pl/wojciech-zielinski/profil/spieler/888665,50000
536,,Marcel Predenkiewicz,2004,https://www.transfermarkt.pl/marcel-predenkiewicz/profil/spieler/929450,50000
537,,Eryk Pieczarka,2004,https://www.transfermarkt.pl/eryk-pieczarka/profil/spieler/958925,50000
538,,Bartosz Checinski,2004,https://www.transfermarkt.pl/bartosz-checinski/profil/spieler/962340,50000
539,,Wiktor Nowak,2004,https://www.transfermarkt.pl/wiktor-nowak/profil/spieler/1018224,50000
540,,Alan Brod,2004,https://www.transfermarkt.pl/alan-brod/profil/spieler/1030359,50000
541,,Michal Willmann,2004,https://www.transfermarkt.pl/michal-willmann/profil/spieler/1033045,50000
542,,Radoslaw Sewerys,2004,https://www.transfermarkt.pl/radoslaw-sewerys/profil/spieler/555052,25000
543,,Michal Samborski,2004,https://www.transfermarkt.pl/michal-samborski/profil/spieler/555069,25000
544,,Jakub Niedbala,2004,https://www.transfermarkt.pl/jakub-niedbala/profil/spieler/581899,25000
545,,Marcin Barton,2004,https://www.transfermarkt.pl/marcin-barton/profil/spieler/610647,25000
546,,Patryk Romanowski,2004,https://www.transfermarkt.pl/patryk-romanowski/profil/spieler/631440,25000
547,,Michal Litwa,2004,https://www.transfermarkt.pl/michal-litwa/profil/spieler/714021,25000
548,,Adrian Sandach,2004,https://www.transfermarkt.pl/adrian-sandach/profil/spieler/750934,25000
549,,Wiktor Koptas,2004,https://www.transfermarkt.pl/wiktor-koptas/profil/spieler/790524,25000
550,,Nikodem Zielonka,2004,https://www.transfermarkt.pl/nikodem-zielonka/profil/spieler/798158,25000
551,,Maciej Kikolski,2004,https://www.transfermarkt.pl/maciej-kikolski/profil/spieler/807782,25000
552,,Maksym Czekala,2004,https://www.transfermarkt.pl/maksym-czekala/profil/spieler/821358,25000
553,,Milosz Kurowski,2004,https://www.transfermarkt.pl/milosz-kurowski/profil/spieler/826319,25000
554,,Dorian Gadek,2004,https://www.transfermarkt.pl/dorian-gadek/profil/spieler/826378,25000
555,,Hubert Szulc,2004,https://www.transfermarkt.pl/hubert-szulc/profil/spieler/837346,25000
556,,Hubert Kwolek,2004,https://www.transfermarkt.pl/hubert-kwolek/profil/spieler/842939,25000
557,,Dorian Orlinski,2004,https://www.transfermarkt.pl/dorian-orlinski/profil/spieler/864028,25000
558,,Milosz Pawlusinski,2004,https://www.transfermarkt.pl/milosz-pawlusinski/profil/spieler/864029,25000
559,,Kamil Duda,2004,https://www.transfermarkt.pl/kamil-duda/profil/spieler/866232,25000
560,,Oskar Mielcarz,2004,https://www.transfermarkt.pl/oskar-mielcarz/profil/spieler/866431,25000
561,,Kacper Chmielewski,2004,https://www.transfermarkt.pl/kacper-chmielewski/profil/spieler/876392,25000
562,,Kacper Stoklosa,2004,https://www.transfermarkt.pl/kacper-stoklosa/profil/spieler/883575,25000
563,,Wiktor Bogacz,2004,https://www.transfermarkt.pl/wiktor-bogacz/profil/spieler/886501,25000
564,,Oliwier Hyla,2004,https://www.transfermarkt.pl/oliwier-hyla/profil/spieler/895303,25000
565,,Igor Rutkowski,2004,https://www.transfermarkt.pl/igor-rutkowski/profil/spieler/897217,25000
566,,Mateusz Letkiewicz,2004,https://www.transfermarkt.pl/mateusz-letkiewicz/profil/spieler/904124,25000
567,,Bartlomiej Kolec,2004,https://www.transfermarkt.pl/bartlomiej-kolec/profil/spieler/904162,25000
568,,Lukasz Ostrowski,2004,https://www.transfermarkt.pl/lukasz-ostrowski/profil/spieler/910787,25000
569,,Wiktor Matyjewicz,2004,https://www.transfermarkt.pl/wiktor-matyjewicz/profil/spieler/910867,25000
570,,Kacper Pietrzyk,2004,https://www.transfermarkt.pl/kacper-pietrzyk/profil/spieler/913409,25000
571,,Radoslaw Dabrowski,2004,https://www.transfermarkt.pl/radoslaw-dabrowski/profil/spieler/913664,25000
572,,Szymon Sarbinowski,2004,https://www.transfermarkt.pl/szymon-sarbinowski/profil/spieler/925474,25000
573,,Filip Jakubowski,2004,https://www.transfermarkt.pl/filip-jakubowski/profil/spieler/925477,25000
574,,Piotr Urbanski,2004,https://www.transfermarkt.pl/piotr-urbanski/profil/spieler/925779,25000
575,,Milosz Kaczor,2004,https://www.transfermarkt.pl/milosz-kaczor/profil/spieler/929302,25000
576,,Kacper Pasko,2004,https://www.transfermarkt.pl/kacper-pasko/profil/spieler/930129,25000
577,,Filip Chadala,2004,https://www.transfermarkt.pl/filip-chadala/profil/spieler/930556,25000
578,,Filip Jurczak,2004,https://www.transfermarkt.pl/filip-jurczak/profil/spieler/931087,25000
579,,Krystian Matwiejczuk,2004,https://www.transfermarkt.pl/krystian-matwiejczuk/profil/spieler/988868,25000
580,,Maksymilian Paszkowski,2004,https://www.transfermarkt.pl/maksymilian-paszkowski/profil/spieler/1001954,25000
581,,Maksymilian Pogonowski,2004,https://www.transfermarkt.pl/maksymilian-pogonowski/profil/spieler/1012031,25000
582,,Michal Szalachowski,2004,https://www.transfermarkt.pl/michal-szalachowski/profil/spieler/1017308,25000
583,,Michal Ploch,2004,https://www.transfermarkt.pl/michal-ploch/profil/spieler/1028469,25000
584,,Oskar Lodzinski,2004,https://www.transfermarkt.pl/oskar-lodzinski/profil/spieler/1032290,25000
585,,Oskar Lesniak,2004,https://www.transfermarkt.pl/oskar-lesniak/profil/spieler/1032923,25000
586,,Kamil Zapytowski,2004,https://www.transfermarkt.pl/kamil-zapytowski/profil/spieler/1037093,25000
587,,Jozef Kolasa,2004,https://www.transfermarkt.pl/jozef-kolasa/profil/spieler/1053155,25000
588,,Piotr Liszewski,2004,https://www.transfermarkt.pl/piotr-liszewski/profil/spieler/1069370,25000
589,,Szymon Krawczyk,2004,https://www.transfermarkt.pl/szymon-krawczyk/profil/spieler/1109847,25000
590,,Adam Smulski,2004,https://www.transfermarkt.pl/adam-smulski/profil/spieler/1122188,25000
591,,Krystian Borecki,2004,https://www.transfermarkt.pl/krystian-borecki/profil/spieler/671686,10000
592,,Noah Mrosek,2004,https://www.transfermarkt.pl/noah-mrosek/profil/spieler/684316,10000
633,,Jakub Lewicki,2005,https://www.transfermarkt.pl/jakub-lewicki/profil/spieler/929423,1000000
634,,Dawid Drachal,2005,https://www.transfermarkt.pl/dawid-drachal/profil/spieler/895298,800000
635,,Dariusz Stalmach,2005,https://www.transfermarkt.pl/dariusz-stalmach/profil/spieler/826795,500000
636,,Dawid Tkacz,2005,https://www.transfermarkt.pl/dawid-tkacz/profil/spieler/718161,450000
637,,Bartosz Tomaszewski,2005,https://www.transfermarkt.pl/bartosz-tomaszewski/profil/spieler/618409,300000
638,,Jakub Jedrasik,2005,https://www.transfermarkt.pl/jakub-jedrasik/profil/spieler/848943,300000
639,,Mateusz Kowalski,2005,https://www.transfermarkt.pl/mateusz-kowalski/profil/spieler/902573,300000
640,,Oliwier Wojciechowski,2005,https://www.transfermarkt.pl/oliwier-wojciechowski/profil/spieler/618392,250000
641,,Jan Ziolkowski,2005,https://www.transfermarkt.pl/jan-ziolkowski/profil/spieler/1046867,250000
642,,Jakub Stec,2005,https://www.transfermarkt.pl/jakub-stec/profil/spieler/1109627,250000
643,,Krystian Okoniewski,2005,https://www.transfermarkt.pl/krystian-okoniewski/profil/spieler/618377,100000
644,,Filip Luberecki,2005,https://www.transfermarkt.pl/filip-luberecki/profil/spieler/618417,100000
645,,Kacper Terlecki,2005,https://www.transfermarkt.pl/kacper-terlecki/profil/spieler/717916,100000
646,,Kacper Smiglewski,2005,https://www.transfermarkt.pl/kacper-smiglewski/profil/spieler/925777,100000
647,,Olaf Kozlowski,2005,https://www.transfermarkt.pl/olaf-kozlowski/profil/spieler/1064214,100000
648,,Antoni Kulawiak,2005,https://www.transfermarkt.pl/antoni-kulawiak/profil/spieler/1030757,75000
649,,Tomasz Walczak,2005,https://www.transfermarkt.pl/tomasz-walczak/profil/spieler/618410,50000
650,,Marcel Szymanski,2005,https://www.transfermarkt.pl/marcel-szymanski/profil/spieler/618413,50000
651,,Marcel Mendes,2005,https://www.transfermarkt.pl/marcel-mendes/profil/spieler/717910,50000
652,,Kacper Masiak,2005,https://www.transfermarkt.pl/kacper-masiak/profil/spieler/717915,50000
653,,Igor Stasinski,2005,https://www.transfermarkt.pl/igor-stasinski/profil/spieler/1107625,50000
654,,Bartosz Brzek,2005,https://www.transfermarkt.pl/bartosz-brzek/profil/spieler/618404,25000
655,,Dawid Zieba,2005,https://www.transfermarkt.pl/dawid-zieba/profil/spieler/717904,25000
656,,Konrad Magnuszewski,2005,https://www.transfermarkt.pl/konrad-magnuszewski/profil/spieler/717912,25000
657,,Damian Wojdakowski,2005,https://www.transfermarkt.pl/damian-wojdakowski/profil/spieler/742945,25000
658,,Antoni Mikulko,2005,https://www.transfermarkt.pl/antoni-mikulko/profil/spieler/826506,25000
659,,Bartlomiej Kaldunski,2005,https://www.transfermarkt.pl/bartlomiej-kaldunski/profil/spieler/828746,25000
660,,Igor Dziedzic,2005,https://www.transfermarkt.pl/igor-dziedzic/profil/spieler/861705,25000
661,,Maciej Mrozik,2005,https://www.transfermarkt.pl/maciej-mrozik/profil/spieler/869950,25000
662,,Jakub Staniszewski,2005,https://www.transfermarkt.pl/jakub-staniszewski/profil/spieler/911472,25000
663,,Marcel Zlomanczuk,2005,https://www.transfermarkt.pl/marcel-zlomanczuk/profil/spieler/911489,25000
664,,Jakub Rajczykowski,2005,https://www.transfermarkt.pl/jakub-rajczykowski/profil/spieler/925636,25000
665,,Bartosz Glogowski,2005,https://www.transfermarkt.pl/bartosz-glogowski/profil/spieler/925734,25000
666,,Stanislaw Szczyrek,2005,https://www.transfermarkt.pl/stanislaw-szczyrek/profil/spieler/930182,25000
667,,Aleksander Wolczek,2005,https://www.transfermarkt.pl/aleksander-wolczek/profil/spieler/930416,25000
668,,Kacper Przybylko,2005,https://www.transfermarkt.pl/kacper-przybylko/profil/spieler/952379,25000
669,,Kacper Flisiuk,2005,https://www.transfermarkt.pl/kacper-flisiuk/profil/spieler/952718,25000
670,,Rafal Witas,2005,https://www.transfermarkt.pl/rafal-witas/profil/spieler/953873,25000
671,,Jakub Snopczynski,2005,https://www.transfermarkt.pl/jakub-snopczynski/profil/spieler/960963,25000
672,,Kornel Rebisz,2005,https://www.transfermarkt.pl/kornel-rebisz/profil/spieler/961339,25000
673,,Oskar Klon,2005,https://www.transfermarkt.pl/oskar-klon/profil/spieler/945954,25000
674,,Maksymilian Brejnak,2005,https://www.transfermarkt.pl/maksymilian-brejnak/profil/spieler/985771,25000
675,,Kacper Bojanczyk,2005,https://www.transfermarkt.pl/kacper-bojanczyk/profil/spieler/985983,25000
676,,Jakub Wajman,2005,https://www.transfermarkt.pl/jakub-wajman/profil/spieler/993898,25000
677,,Kacper Capiga,2005,https://www.transfermarkt.pl/kacper-capiga/profil/spieler/999031,25000
678,,Norbert Warmuz,2005,https://www.transfermarkt.pl/norbert-warmuz/profil/spieler/1030360,25000
679,,Eric Topor,2005,https://www.transfermarkt.pl/eric-topor/profil/spieler/1031510,25000
680,,Filip Skladowski,2005,https://www.transfermarkt.pl/filip-skladowski/profil/spieler/1033042,25000
681,,Szymon Bartlewicz,2005,https://www.transfermarkt.pl/szymon-bartlewicz/profil/spieler/1042499,25000
682,,Mikolaj Kiliszek,2005,https://www.transfermarkt.pl/mikolaj-kiliszek/profil/spieler/1046006,25000
683,,Wojciech Jakubik,2005,https://www.transfermarkt.pl/wojciech-jakubik/profil/spieler/1046875,25000
684,,Aleksander Nadolski,2005,https://www.transfermarkt.pl/aleksander-nadolski/profil/spieler/1048614,25000
685,,Jakub Rozwadowski,2005,https://www.transfermarkt.pl/jakub-rozwadowski/profil/spieler/1048761,25000
686,,Jakub Raciniewski,2005,https://www.transfermarkt.pl/jakub-raciniewski/profil/spieler/1058342,25000
687,,Szymon Jannasz,2005,https://www.transfermarkt.pl/szymon-jannasz/profil/spieler/1065022,25000
688,,Adrian Tworzydlo,2005,https://www.transfermarkt.pl/adrian-tworzydlo/profil/spieler/1075330,25000
689,,Jakub Mackowiak,2005,https://www.transfermarkt.pl/jakub-mackowiak/profil/spieler/1102830,25000
690,,Dawid Pieniazek,2005,https://www.transfermarkt.pl/dawid-pieniazek/profil/spieler/1102831,25000
